HG ID,Gene Name,Gene Description,RefSeq,"""0hrs_replicate1""","""0hrs_replicate2""","""0hrs_replicate3""","""2hrs_replicate1""","""2hrs_replicate2""","""2hrs_replicate3""","""72hrs_replicate1""","""72hrs_replicate2""","""72hrs_replicate3""","""336hrs_replicate1""","""336hrs_replicate2""","""336hrs_replicate3""
"
1006.0,Cse1l,chromosome segregation 1-like (S. cerevisiae),NC_000068.8,197.3,307.4,213.2,309.4,268.5,316.7,217.6,210.6,217.2,266.7,327.9,"267.9
"
270.0,Pex5,peroxisomal biogenesis factor 5,NC_000072.7,367.6,342.1,380.8,291.3,336.9,212.7,322.6,329.5,261.8,411.1,366.5,"350.6
"
2731.0,Pdxk,"pyridoxal (pyridoxine, vitamin B6) kinase",NC_000076.7,1187.9,1013.7,985.7,1731.7,1298.4,1467.2,1651.3,1937,1846.8,1275.8,1450.3,"1616.5
"
12669.0,Mrap,melanocortin 2 receptor accessory protein,NC_000082.7,1121,160.4,203.3,308.7,517.6,437.1,431.4,323.6,226.7,163.1,146,"241.4
"
41739.0,Adpgk,ADP-dependent glucokinase,NC_000075.7,89.8,203.8,78.7,251.4,195.8,196.8,173.6,205.9,220.4,168.7,322.4,"190.1
"
138401.0,Zfp871,zinc finger protein 871,NC_000083.7,450.7,731.9,589.4,559.4,491.8,661.4,649.6,412.1,465,553.5,629.9,"642.7
"
41405.0,Aqp9,aquaporin 9,NC_000075.7,31.8,227.7,117.8,59.4,241.1,236.8,271,293.3,132.4,291,75.9,"121.8
"
21216.0,Arid1a,AT rich interactive domain 1A (SWI-like),NC_000070.7,318.4,193.6,192.9,191.2,250.3,226.5,203.7,249.6,209.2,214.5,307.7,"368
"
11695.0,Ptcd2,pentatricopeptide repeat domain 2,NC_000079.7,550,645.7,666.6,823.2,356,575.5,759.2,462.6,760.7,887.9,963.4,"929.8
"
10632.0,Adprm,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent",NC_000077.7,405.9,361.6,383.6,341.8,210.6,398.9,200.8,331.8,368.9,239.8,398.2,"223.2
"
3364.0,Pkp2,plakophilin 2,NC_000082.7,235.5,164.8,203.1,194.9,200,265.3,98.1,97.5,82.3,147.8,178.8,"127
"
44519.0,Pygo2,pygopus 2,NC_000069.7,302.5,631.3,600.8,475.4,403.7,510.8,383.1,515.7,511.9,588.4,654.5,"579.9
"
8414.0,Mbd1,methyl-CpG binding domain protein 1,NC_000084.7,225.7,217.4,253.6,300,478,338.7,210.5,266.3,254.1,214.3,250.8,"219.7
"
19512.0,Ppp1r18,"protein phosphatase 1, regulatory subunit 18",NC_000083.7,1858.6,1599.4,1436.9,1602.3,1979.9,2396.5,2614.3,2580.9,3086,2574.2,1782.1,"1702.5
"
11328.0,Pla2g12a,"phospholipase A2, group XIIA",NC_000069.7,4686.2,2867,1611.3,2432.7,2807.3,2647,1405.4,1922.7,1010.2,796.9,2101.4,"2165.1
"
41019.0,Exoc7,exocyst complex component 7,NC_000077.7,379.4,630.7,518.9,435.5,416.2,488.8,525.7,522.9,277.5,438.3,353.5,"321.1
"
12465.0,Acbd6,acyl-Coenzyme A binding domain containing 6,NC_000067.7,279.1,270.2,278.5,341.1,409.4,402.1,347.8,339.4,256.9,320.2,443.6,"418.9
"
3604.0,Babam2,BRISC and BRCA1 A complex member 2,NC_000071.7,458.9,364.5,156.9,454.4,459.7,280.6,524.2,516.3,629.4,445.4,556.2,"491.4
"
110886.0,Snip1,Smad nuclear interacting protein 1,NC_000070.7,223.8,540.1,484.8,477.6,580.2,453.7,484.9,405.1,527.4,589.5,419.9,"503.6
"
7934.0,Shc1,src homology 2 domain-containing transforming protein C1,NC_000069.7,327.3,297.6,438,568.7,534.7,486.9,550.3,703.1,827.5,577.2,792.2,"659.8
"
56721.0,Zfp777,zinc finger protein 777,NC_000072.7,208.9,160.9,333.8,192.2,159.2,128.6,129.9,173,84.7,150.6,90.1,"111.8
"
3817.0,Csf1r,colony stimulating factor 1 receptor,NC_000084.7,2050.9,1997.1,2406.7,2638.4,1373.3,2048.7,4330.3,4658.5,4354.7,1894.7,1608.9,"2642.4
"
5540.0,Ak6,adenylate kinase 6,NC_000079.7,192.1,184.2,189.3,154.4,100.5,175.3,89.2,200.7,133.1,119.2,208.8,"222
"
32691.0,Arhgef25,Rho guanine nucleotide exchange factor (GEF) 25,NC_000076.7,1053.2,733.9,718.4,909.3,748.6,731.1,677.7,877.4,1072.3,1233.4,1327.7,"1152.3
"
25090.0,Svil,supervillin,NC_000084.7,6429.2,5869.3,6184.6,4275.8,4461.2,4686.6,4559.6,3869.5,3595.7,4198.1,4830.1,"3933.4
"
5069.0,Zfp637,zinc finger protein 637,NC_000072.7,691.7,531.6,347.7,429.8,357.6,500.4,313.7,508,305,556.7,506.7,"516.8
"
11113.0,Ube2o,ubiquitin-conjugating enzyme E2O,NC_000077.7,878.1,573.9,914.9,665.8,401.1,744.5,534,614.6,707.9,639.3,788.7,"781.5
"
69077.0,Mapkapk5,MAP kinase-activated protein kinase 5,NC_000071.7,704.7,728.4,661.7,693.8,1019.4,844.9,801.1,578.2,768.2,689.5,621.6,"821.4
"
4163.0,Scamp2,secretory carrier membrane protein 2,NC_000075.7,974.8,983.5,824.4,1161.9,794.2,1060.6,1044.3,1495.8,874.1,973.4,678.1,"1073.5
"
77409.0,Zfp362,zinc finger protein 362,NC_000070.7,407.3,392.4,419.2,472.3,378.8,460.9,426.1,436.4,454.5,411.5,454.6,"481.8
"
136794.0,Krt6a,keratin 6A,NC_000081.7,3330,6207.5,5342.2,17239.5,13442,15352.9,30930.8,33499.8,30464.2,48307,13297.2,"19674.6
"
7688.0,Dgat1,diacylglycerol O-acyltransferase 1,NC_000081.7,980.6,258.2,710.8,515.9,526.2,287,744.3,1080.7,1206.4,600.6,477,"547.9
"
41001.0,Pds5b,PDS5 cohesin associated factor B,NC_000071.7,127.3,95,42.5,76.8,26,34.7,51.4,12.1,73.7,86.9,78.6,"101.2
"
111129.0,Serpina3n,"serine (or cysteine) peptidase inhibitor, clade A, member 3N",NC_000078.7,2718.2,1553,1685.6,2534.6,2919.2,3209.6,3359.7,4383.5,4758.6,1876.9,1478.3,"1493
"
8854.0,Spock2,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2",NC_000076.7,371.2,128,193.3,414.1,432.7,676.7,64.4,267.6,159.8,22.6,226.4,"349
"
3995.0,Hdac5,histone deacetylase 5,NC_000077.7,2126.6,1706.1,1973.3,2056.5,1720.8,1481.7,1602.8,2266.8,1509.2,1326,1675.9,"2450.7
"
385.0,Pon2,paraoxonase 2,NC_000072.7,605.5,729.8,646.1,1054.8,767.3,1129.7,999.3,676.3,636.9,581.2,745.5,"784.1
"
38181.0,Slc35a1,"solute carrier family 35 (CMP-sialic acid transporter), member 1",NC_000070.7,259.5,214.8,51.9,233.9,214.3,197.4,204.7,200.4,185.4,205.8,188.9,"138.5
"
21165.0,Nr1h3,"nuclear receptor subfamily 1, group H, member 3",NC_000068.8,666.6,253.6,320.8,364.4,523.2,292.3,298.7,265.7,251.6,167.2,207,"284.9
"
20510.0,Itgav,integrin alpha V,NC_000068.8,426.4,405.2,197.3,39.4,390.2,325.7,579.8,349.7,274.5,18.1,555.8,"320.3
"
86734.0,Ccl9,chemokine (C-C motif) ligand 9,NC_000077.7,2028,2298.8,2727,9664.5,3317.2,5186.1,8734.4,10359.3,12686.5,2415.1,2431.5,"2284
"
19283.0,1700017B05Rik,RIKEN cDNA 1700017B05 gene,NC_000075.7,230.9,184.6,234.5,229.7,183.2,252,405.4,485.9,698.5,466,376.3,"288.9
"
137229.0,Anp32a,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",NC_000075.7,608.2,615.6,631.7,409.5,564.6,503.7,374,374.5,356.1,477.1,546.2,"446.6
"
56546.0,Clcn7,"chloride channel, voltage-sensitive 7",NC_000083.7,968.2,808.8,1223,1097,696.5,755.8,937.9,1423.2,1361.5,915.6,1333.8,"1024.7
"
57041.0,Fam220a,"family with sequence similarity 220, member A",NC_000071.7,512.8,304.5,116.3,196.8,264,296.4,270.3,183.3,210.7,93.7,79,"140.9
"
1672.0,Itpkb,"inositol 1,4,5-trisphosphate 3-kinase B",NC_000067.7,2351.5,1936.6,2118.6,2346.2,2633.1,2690.7,2336.4,2401.2,2190.4,2259,2010.4,"2416
"
15668.0,Znrf2,zinc and ring finger 2,NC_000072.7,604.7,848.1,419.3,802.8,1018.8,813.8,817.1,485.7,507.6,653.5,864,"643.4
"
8213.0,Tspan33,tetraspanin 33,NC_000072.7,180.2,60.7,162.8,181.6,92.7,124,31.6,136.7,190.5,160.7,140.7,"142.6
"
80171.0,Cstf2,"cleavage stimulation factor, 3' pre-RNA subunit 2",NC_000086.8,188.1,258.4,281.7,378.8,317.8,324.9,384.3,405.3,339.9,337.4,375.3,"442
"
4778.0,Ykt6,YKT6 v-SNARE homolog (S. cerevisiae),NC_000077.7,77.8,21.9,80.5,69.4,127,153.2,184,166.5,394.2,310.6,318.5,"279.4
"
8147.0,Gtf3c4,"general transcription factor IIIC, polypeptide 4",NC_000068.8,23.6,97.4,85.7,116.6,182.6,157.2,157,38.3,32.3,183,21.2,"130.7
"
17821.0,Cacul1,"CDK2 associated, cullin domain 1",NC_000085.7,439.1,377.7,473.4,464.5,301.4,572.7,463.8,456.5,378,417.3,501,"446.4
"
17947.0,Naa30,"N(alpha)-acetyltransferase 30, NatC catalytic subunit",NC_000080.7,113.3,198.4,97.4,289.5,120.5,172.9,250.7,162.5,137.9,197.5,70.1,"216.4
"
10393.0,Ccdc93,coiled-coil domain containing 93,NC_000067.7,193,272.3,153.5,211.7,224.5,162.1,181.8,206.7,158.6,148.9,200.3,"125.4
"
3587.0,Ptges,prostaglandin E synthase,NC_000068.8,563.7,310.6,288.5,528.4,496.8,582.8,500.4,587.7,773.8,690.6,402.2,"355.7
"
1229.0,Alcam,activated leukocyte cell adhesion molecule,NC_000082.7,116.8,94.8,188,73,156.4,83.9,35.9,136.4,107.2,89,256.6,"275.8
"
7546.0,Sox18,SRY (sex determining region Y)-box 18,NC_000068.8,426.8,280.6,318.7,198.9,284.5,289.4,413.7,527.4,934.1,819.2,991.6,"648.1
"
1578.0,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",NC_000073.7,96.6,198,366.8,136.9,129.2,87.4,127.2,120.9,143.3,105.9,309.2,"132
"
32510.0,Midn,midnolin,NC_000076.7,1267.5,1336.9,1631.4,1946.9,1682.3,1990.5,1484.9,1961.2,1878.9,1563.3,1539.8,"1695.3
"
74417.0,Gnai1,"guanine nucleotide binding protein (G protein), alpha inhibiting 1",NC_000071.7,917.3,982.3,307.8,917.9,1333.6,1244.3,1218.2,713.3,587.9,496.2,604.4,"803.2
"
22870.0,Slc35d1,"solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1",NC_000070.7,188.5,294.9,134.3,303.2,258.7,382.5,291.5,253.6,264,288.1,235.4,"375.2
"
13092.0,Foxp1,forkhead box P1,NC_000072.7,339.1,270.9,338.5,182.3,117,225.4,220.4,271.9,254.8,195,307.8,"249.2
"
7321.0,Flt4,FMS-like tyrosine kinase 4,NC_000077.7,163.2,13.1,142.5,169.3,217.4,317.7,143.3,225.2,204.1,131.2,201,"149.3
"
8952.0,Fndc3a,fibronectin type III domain containing 3A,NC_000080.7,161.3,154.2,189.4,197.5,262.1,171.7,217.2,111.7,193.8,191.2,152,"153
"
55473.0,Nos2,"nitric oxide synthase 2, inducible",NC_000077.7,74.4,72.8,111.9,118.3,61.1,16,112,129.4,171.6,32.9,133,"20.4
"
41810.0,Sbf2,SET binding factor 2,NC_000073.7,460.6,594.6,524.3,548.3,689.6,643.7,427.6,628.4,599,405.7,519.8,"505.4
"
21263.0,Prkcq,"protein kinase C, theta",NC_000068.8,570.2,512.3,529.8,458.7,379.1,302.1,336,300.4,160.1,435.8,312.8,"360.2
"
56940.0,Atp13a2,ATPase type 13A2,NC_000070.7,380.2,342.4,590.3,422.8,389.3,389.8,612.2,1098.3,1275.2,914.7,1111.1,"954.8
"
43997.0,Unc119b,unc-119 lipid binding chaperone B,NC_000071.7,1260.9,942,867.5,934.7,435.5,1185.9,938.4,708.6,687,691.1,696.3,"984.4
"
18712.0,Igsf10,"immunoglobulin superfamily, member 10",NC_000069.7,1044.3,1114.2,1113.1,1170.5,949.6,1523.4,1475.5,1202.5,1523.1,2233.2,2133,"1579.2
"
10453.0,Il36rn,interleukin 36 receptor antagonist,NC_000068.8,402.1,607.3,226.2,554.5,364.5,559.2,563.8,465.7,491.2,1297.3,1059.7,"1165.8
"
84799.0,Zfp30,zinc finger protein 30,NC_000073.7,211.3,158.1,234.2,143,166.7,133.3,202.7,116.6,62.1,224.2,160.7,"101
"
36325.0,Naa80,"N(alpha)-acetyltransferase 80, NatH catalytic subunit",NC_000075.7,917,500.4,458.6,799.4,520.9,560.7,826.2,647.7,812.6,840.7,628.7,"769.7
"
5277.0,Hyal1,hyaluronoglucosaminidase 1,NC_000075.7,917,500.4,458.6,799.4,520.9,560.7,826.2,647.7,812.6,840.7,628.7,"769.7
"
48679.0,Rab14,"RAB14, member RAS oncogene family",NC_000068.8,211.1,215,184,192.2,258.6,174.8,118.3,200.7,243.1,142.2,189.3,"226.8
"
11597.0,Ocel1,occludin/ELL domain containing 1,NC_000074.7,248.6,327.7,478.6,357,209.9,353.7,244.3,261.1,286.5,218.4,297.3,"200
"
57115.0,Itih5,inter-alpha (globulin) inhibitor H5,NC_000068.8,834.3,851.4,811.8,1280.2,1427.7,1511.5,1077.9,905.3,781.8,781.5,1406.9,"1478.5
"
12030.0,Pacrgl,PARK2 co-regulated-like,NC_000071.7,78.3,92.3,220.4,50.7,61.9,73,41,109.4,58.7,100.2,129.5,"63
"
11632.0,Sap30l,SAP30-like,NC_000077.7,585.5,547,360.8,527.5,490.4,518.1,468.5,418.1,329.2,358,513.9,"479.2
"
133560.0,Pms2,"PMS1 homolog2, mismatch repair system component",NC_000071.7,83.2,101.5,302.8,95.7,92.9,180.8,64,78.6,129.9,120.8,142.8,"141.7
"
100780.0,Camk4,calcium/calmodulin-dependent protein kinase IV,NC_000084.7,38.9,54.9,147,113.5,77.3,91.2,163.7,85.6,88.2,132.1,50.8,"47.4
"
8889.0,Tox4,TOX high mobility group box family member 4,NC_000080.7,99.4,142.4,228.7,142.1,151.7,169.1,162.7,118,159.6,205.6,59,"150.4
"
21249.0,Pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",NC_000069.7,299.2,314.7,257.4,290.2,261.6,263.6,263.7,220.8,227.7,257.6,261,"236.7
"
38373.0,Utp20,UTP20 small subunit processome component,NC_000076.7,566.8,458.2,500.2,587.9,643.8,724.8,543.1,589.1,515.3,571,439,"573.4
"
68533.0,Kdelr3,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3,NC_000081.7,951.6,1057.6,1004.7,368.4,353,277.4,683.5,514.6,1102.7,1284.1,1019.9,"551.3
"
999.0,Cpd,carboxypeptidase D,NC_000077.7,633.7,1127.7,688.3,642.3,473.3,435.4,750.9,476.7,630.3,791.6,584.8,"601.2
"
9624.0,Incenp,inner centromere protein,NC_000085.7,178.8,182.3,665.1,126.1,173.2,175.2,169.2,183.1,179.5,181.6,257.8,"226.6
"
4729.0,Pdpn,podoplanin,NC_000070.7,207.1,345.3,366.5,516.3,317.6,323.8,868.6,770.7,1162.5,542.4,340.7,"360.4
"
31353.0,Hdac6,histone deacetylase 6,NC_000086.8,850.3,744.1,885.9,824.6,831.9,782.8,728.8,918.9,853.8,1004.3,816.5,"847.6
"
7006.0,Gpn2,GPN-loop GTPase 2,NC_000070.7,433.4,468.4,672.3,489.9,452.7,182.9,498.1,565.1,633.7,515.5,586.8,"588.7
"
49075.0,Slc35e1,"solute carrier family 35, member E1",NC_000074.7,302.3,406.3,412.5,364,285.1,117.3,335.9,300.9,408.5,428.7,386.3,"287.7
"
56783.0,Tent5c,terminal nucleotidyltransferase 5C,NC_000069.7,233.9,299.8,439.7,172.3,75.2,154.2,150.2,90.7,116,135.2,147.3,"102.1
"
1464.0,Dsg2,desmoglein 2,NC_000084.7,129.5,302.4,269.3,144.9,224.2,322.1,175.5,244.5,155.5,331.9,286.9,"215.3
"
37559.0,Stx2,syntaxin 2,NC_000071.7,1233.9,838.7,912.9,590.2,493,575.2,911,1125.1,957,1112.8,965.8,"859.2
"
10713.0,Phtf2,putative homeodomain transcription factor 2,NC_000071.7,774.2,698,974.3,604.2,567.3,507.9,540.5,269.9,307.2,430.2,243.9,"344.7
"
56472.0,Ebf3,early B cell factor 3,NC_000073.7,191.8,232.7,233.1,192,217.8,150.5,174.8,169.1,172,259,170.3,"170.6
"
49723.0,Sowahc,sosondowah ankyrin repeat domain family member C,NC_000076.7,642,581.2,706,1648,1250.8,1556.9,811.1,880.7,727,555.4,507.5,"642.2
"
170.0,Idua,"iduronidase, alpha-L",NC_000071.7,333.3,355.7,295.9,323.4,309,204,427.4,187.7,262.1,299.1,277.1,"220.1
"
36163.0,Vapb,"vesicle-associated membrane protein, associated protein B and C",NC_000068.8,305.7,365,366.5,308.2,302,316,294.1,244.6,258.4,237.1,281.9,"256.8
"
2054.0,Pkn2,protein kinase N2,NC_000069.7,108.5,88,88,290.5,238.7,105.5,237.7,164.6,236.3,222.1,258.4,"202.9
"
3901.0,Nckap1l,NCK associated protein 1 like,NC_000081.7,95.3,279.7,360,205.2,279.3,298,211.4,246.8,454.8,282.3,247.2,"265.6
"
2942.0,Ch25h,cholesterol 25-hydroxylase,NC_000085.7,48.5,93.3,70.2,51,103,53.6,62.3,114.1,165.3,143.8,131.6,"23.4
"
579.0,Cacna2d1,"calcium channel, voltage-dependent, alpha2/delta subunit 1",NC_000071.7,30.8,25.3,92.7,29.3,82.6,59.2,32.3,98.8,92.2,124.9,147.6,"84.4
"
32172.0,Epn1,epsin 1,NC_000073.7,4917.8,3498,4581.7,3320,4136,3729.5,3557.3,4289,4647.8,4285,4249.6,"4042
"
2459.0,Cldn5,claudin 5,NC_000082.7,531,362.2,462.5,349.6,374.1,453.9,389.3,343.9,303.4,382.9,325.6,"298.5
"
2277.0,Itsn1,intersectin 1 (SH3 domain protein 1A),NC_000082.7,1174.1,1194.4,936.8,1092.1,872.5,941.1,1328.2,1131.4,1126.3,673.6,1089.3,"892
"
41133.0,Gltp,glycolipid transfer protein,NC_000071.7,4860.9,6872.1,5914.8,8009.7,9333.7,7709.7,9565,8499.4,8313,10418.9,9724.1,"10182.5
"
44900.0,Ppm1m,protein phosphatase 1M,NC_000075.7,875.3,548.1,484.5,452.7,476.7,461,651.6,678.1,570.6,447.6,402,"458.4
"
1323.0,Caml,calcium modulating ligand,NC_000079.7,427.6,436.6,380.7,435.8,367,454.1,384.7,429.8,443.9,391.3,382.3,"423.1
"
55963.0,Prkcd,"protein kinase C, delta",NC_000080.7,1281.4,1674.1,1217.6,1461.6,1530.4,999.5,1411.6,1675.6,1863.1,1278.1,1468.8,"1857.9
"
11214.0,Pim1,proviral integration site 1,NC_000083.7,1227.8,1879.1,1147.2,1689.2,1550,1639.5,1965.8,1683,2626.9,1811.9,1482.2,"1852.2
"
6693.0,Pgm2,phosphoglucomutase 2,NC_000071.7,204.8,102.4,70.3,135.6,95.9,211.5,251.8,162.9,203.3,195.7,103.3,"128.1
"
31996.0,Yme1l1,YME1-like 1 (S. cerevisiae),NC_000068.8,221.7,173.7,99.1,120.6,220.7,257.9,190.2,130.7,152,192.2,186.6,"172.3
"
21197.0,Smad2,SMAD family member 2,NC_000084.7,355.4,432.5,316.5,512,430.1,500.4,607.1,436.2,485.3,513.7,517.1,"421.1
"
5675.0,Rmnd1,required for meiotic nuclear division 1 homolog,NC_000076.7,228,224.4,325.5,187.8,181,182,158.9,105,89,104.5,198.7,"91.3
"
37374.0,Ptgis,prostaglandin I2 (prostacyclin) synthase,NC_000068.8,149.4,283.6,130.9,345.9,262.7,160,359.3,370.8,487.4,225.9,234.9,"171.2
"
130752.0,Rpl39l,ribosomal protein L39-like,NC_000082.7,277.9,303.2,572.9,343.2,346.7,388.1,342.2,396.1,295.4,380.3,520.3,"365.7
"
7629.0,Aqr,aquarius,NC_000068.8,339.6,307.8,258.6,593.6,549.5,496.8,466.2,540.8,433.8,550,528.8,"549
"
7706.0,Nr2f6,"nuclear receptor subfamily 2, group F, member 6",NC_000074.7,890,779.4,907.3,840.7,688.5,908.5,759.8,998.6,934.6,1047.2,999.4,"1212.4
"
23311.0,Myoz1,myozenin 1,NC_000080.7,16525.1,9700,10268,7338.2,6599.2,4703.2,4628,4025.4,2253.4,4195.7,6452.2,"5715.2
"
32246.0,Rcor1,REST corepressor 1,NC_000078.7,284.6,485,286.4,452.5,348,355.5,416.5,441.6,302.8,329.3,430.8,"373.1
"
19571.0,Mcrip1,MAPK regulated corepressor interacting protein 1,NC_000077.7,3103.2,2565.6,2296.7,1968,2341.7,2412.7,2037.2,1943.3,2205.5,2898.7,2615.6,"2265.9
"
56208.0,Slc25a28,"solute carrier family 25, member 28",NC_000085.7,912.1,742,884.4,730.1,738.6,756.2,871.7,921,791.8,642.8,644,"667.7
"
129792.0,Zfp954,zinc finger protein 954,NC_000073.7,319.9,441.7,608,421.8,458.1,415.8,420.9,392.4,434.8,389.6,307.3,"355.1
"
32513.0,Ap4s1,"adaptor-related protein complex AP-4, sigma 1",NC_000078.7,1015.8,1164.9,722.8,944.1,833.3,978.8,766.1,820,467.2,772,547.8,"768.9
"
32.0,Asl,argininosuccinate lyase,NC_000071.7,196.2,95,142.3,90.7,107,63.3,130,88.8,57.3,55.8,121.8,"109.5
"
6747.0,Mrpl46,mitochondrial ribosomal protein L46,NC_000073.7,269.7,153.3,72.9,65.5,140.2,178.1,123.3,92.7,139.9,87.5,135.5,"146.1
"
4338.0,Kmt2a,lysine (K)-specific methyltransferase 2A,NC_000075.7,486.3,600.7,468,429.7,457.8,407.2,409.7,344.6,368.8,418.4,389,"376.2
"
51941.0,Tut7,terminal uridylyl transferase 7,NC_000079.7,622.7,942.4,1038.1,925.7,865.9,958.6,862.2,1045.4,1428.7,808,900,"822.1
"
136500.0,Bola2,bolA-like 2 (E. coli),NC_000073.7,339.9,677.7,583.4,603.5,510.6,670.3,530.8,573.8,621,502.7,584.4,"684.1
"
11731.0,Cpsf7,cleavage and polyadenylation specific factor 7,NC_000085.7,740,668.3,1028.3,837.3,1053.4,670.6,881.3,689.8,588,994.7,824.6,"645.1
"
31124.0,Ski,ski sarcoma viral oncogene homolog (avian),NC_000070.7,1223.7,1105.7,961,1562,1438.3,1528.1,1677,1384.1,1558.7,1898.3,1917.3,"1549.8
"
208.0,Mlh1,mutL homolog 1,NC_000075.7,146.6,99,266.1,229.6,96.4,160.6,124,123.5,170.9,165.1,256.6,"149.7
"
55553.0,Actn1,"actinin, alpha 1",NC_000078.7,1659.4,2578.5,1603.4,2305.5,2333.5,2236.9,2131.3,2359.4,2780.4,2447.6,2080,"2159.1
"
21252.0,Plcd1,"phospholipase C, delta 1",NC_000075.7,402.8,608.3,548.2,486.6,359.6,362.2,533,546.4,640.8,591.1,540.5,"712.3
"
41487.0,Zdhhc6,"zinc finger, DHHC domain containing 6",NC_000085.7,118.2,35.1,106.6,10.4,61.9,11.4,82.7,53.6,51.9,78.4,52.3,"43.8
"
31411.0,Srsf1,serine and arginine-rich splicing factor 1,NC_000077.7,252,227.8,133.9,214.3,222.8,252,266.9,169.1,209.1,294.6,384.6,"335
"
37604.0,Lama4,"laminin, alpha 4",NC_000076.7,741.4,730.8,452.9,826.7,741,714.2,872.9,828.8,1056.9,881.6,820.3,"814.5
"
10911.0,Hamp,hepcidin antimicrobial peptide,NC_000073.7,13.8,23.7,82.7,60.5,28.9,195.1,14.9,62.8,20.6,25.3,44.1,"28.9
"
31087.0,Mef2c,myocyte enhancer factor 2C,NC_000079.7,235.4,140.8,80.6,95.5,300.9,67.9,21.2,326.4,364.8,149.7,527.3,"307.1
"
38206.0,Stag2,stromal antigen 2,NC_000086.8,284.7,367.5,306.5,360.7,406.3,348.7,256.3,276,211.8,243.8,310.6,"355.4
"
10289.0,Gbp2,guanylate binding protein 2,NC_000069.7,231.2,206,332.9,1644.1,499.8,587.4,560.3,388.9,429.4,310.1,432.9,"325.9
"
3254.0,Dusp1,dual specificity phosphatase 1,NC_000083.7,4536.7,2469.6,3782.5,4124.1,5343.1,4417.2,1751.5,2927.9,4670.7,1091.7,1575.8,"1958.5
"
136254.0,Fip1l1,FIP1 like 1 (S. cerevisiae),NC_000071.7,96.8,113.3,76,146.3,115.4,130.4,152.9,138.6,123.1,89.3,146.4,"115
"
308.0,Thbd,thrombomodulin,NC_000068.8,248.2,99.3,69.3,212.4,471,377.6,320.4,301.2,746.7,279.7,165.3,"191.5
"
86891.0,Wipf1,"WAS/WASL interacting protein family, member 1",NC_000068.8,287,226.8,320.5,240.1,158,202.9,323.4,358.4,414.3,334.1,263.3,"180
"
86980.0,Zscan12,zinc finger and SCAN domain containing 12,NC_000079.7,41.6,68.7,137.1,103.9,18.8,95.3,72,22.8,53.3,68.7,65.6,"95.4
"
56119.0,Adipor2,adiponectin receptor 2,NC_000072.7,2063.8,1550.1,1233.4,1517.6,1363.8,1347.3,1321.8,1108.3,1168.6,940.6,1006,"1316.2
"
32180.0,Rtn2,reticulon 2 (Z-band associated protein),NC_000073.7,4332,2602.8,2161.1,2223.8,1642.4,1197.3,1550.1,1707.6,856.3,1284.1,1884.9,"1973.6
"
12928.0,Tm2d1,TM2 domain containing 1,NC_000070.7,122,101,220.3,120.8,90.4,46.3,93.8,104.7,100,17.4,126.5,"110.4
"
9006.0,Pprc1,"peroxisome proliferative activated receptor, gamma, coactivator-related 1",NC_000085.7,48.5,171.9,155.2,265.7,181.4,139.5,130.7,148.1,195.5,164.7,156.3,"116.7
"
20477.0,Gpc1,glypican 1,NC_000067.7,1909.9,1612.8,1610.2,1724.8,951.3,1228.4,1166.6,1686.5,1678.1,3131.3,2302.2,"2106.6
"
126.0,Galt,galactose-1-phosphate uridyl transferase,NC_000070.7,508.1,296.6,303.9,311.8,406.3,260.6,344.2,357.2,357.2,398.5,313.5,"369.1
"
4816.0,Rbbp9,"retinoblastoma binding protein 9, serine hydrolase",NC_000068.8,111.3,146.4,147.2,187.6,252.1,224.4,175.7,206,137.1,194.8,147.5,"188.7
"
32456.0,Sphk2,sphingosine kinase 2,NC_000073.7,464.2,773.8,358.5,577.5,529.8,564.7,407.7,685.2,658.3,602.4,753.3,"762.9
"
12440.0,Tmem68,transmembrane protein 68,NC_000070.7,159.9,360.7,261.9,301.6,379.9,493.9,336.6,222.2,214.2,399.1,321.9,"283.6
"
4301.0,Marchf6,membrane associated ring-CH-type finger 6,NC_000081.7,2115.1,2042.4,1642.5,2236.2,1959.2,1933.3,1406.6,1627.3,1342.7,1300.2,1455.6,"1746.4
"
21059.0,Tle3,transducin-like enhancer of split 3,NC_000075.7,796.1,918.6,1067.3,1152.4,1240.9,1302.2,1335.4,1146.9,1173.4,1642.7,1385.1,"1331.6
"
10533.0,Sec16a,"SEC16 homolog A, endoplasmic reticulum export factor",NC_000068.8,1587.2,1289.1,1815.3,1786.6,1680.4,1539.9,1727.3,2140,1782,2036.8,2135.1,"1852.5
"
38058.0,Dnajb6,DnaJ heat shock protein family (Hsp40) member B6,NC_000071.7,345.5,654.3,939.7,801.5,896.2,751.1,672.4,805.2,730.7,517.8,791,"531.6
"
12345.0,Cmtm8,CKLF-like MARVEL transmembrane domain containing 8,NC_000075.7,315.1,398.7,319.3,238.8,331.7,327.6,242.6,303.1,279.9,411,434.6,"389.9
"
